date,value,series_id
2025-12-01,12.588077,E-coli__Piperacillin with tazobactam__East Midlands
2025-07-01,14.129362,E-coli__Piperacillin with tazobactam__East of England
2025-08-01,14.161539,E-coli__Piperacillin with tazobactam__East of England
2025-09-01,14.217866,E-coli__Piperacillin with tazobactam__East of England
2025-10-01,14.210801,E-coli__Piperacillin with tazobactam__East of England
2025-11-01,14.231067,E-coli__Piperacillin with tazobactam__East of England
2025-12-01,14.331337,E-coli__Piperacillin with tazobactam__East of England
2025-07-01,15.611083,E-coli__Piperacillin with tazobactam__London
2025-08-01,16.579227,E-coli__Piperacillin with tazobactam__London
2025-09-01,16.68787,E-coli__Piperacillin with tazobactam__London
2025-10-01,16.135908,E-coli__Piperacillin with tazobactam__London
2025-11-01,15.439204,E-coli__Piperacillin with tazobactam__London
2025-12-01,14.300999,E-coli__Piperacillin with tazobactam__London
2025-07-01,11.13489,E-coli__Piperacillin with tazobactam__North East
2025-08-01,11.630303,E-coli__Piperacillin with tazobactam__North East
2025-09-01,11.623088,E-coli__Piperacillin with tazobactam__North East
2025-10-01,11.594247,E-coli__Piperacillin with tazobactam__North East
2025-11-01,11.578972,E-coli__Piperacillin with tazobactam__North East
2025-12-01,11.5637665,E-coli__Piperacillin with tazobactam__North East
2025-07-01,10.895777,E-coli__Piperacillin with tazobactam__North West
2025-08-01,12.6076565,E-coli__Piperacillin with tazobactam__North West
2025-09-01,12.98777,E-coli__Piperacillin with tazobactam__North West
2025-10-01,13.016532,E-coli__Piperacillin with tazobactam__North West
2025-11-01,11.861574,E-coli__Piperacillin with tazobactam__North West
2025-12-01,12.5796995,E-coli__Piperacillin with tazobactam__North West
2025-07-01,9.54299,E-coli__Piperacillin with tazobactam__South East
2025-08-01,9.749943,E-coli__Piperacillin with tazobactam__South East
2025-09-01,9.906044,E-coli__Piperacillin with tazobactam__South East
2025-10-01,9.702134,E-coli__Piperacillin with tazobactam__South East
2025-11-01,9.978092,E-coli__Piperacillin with tazobactam__South East
2025-12-01,10.309819,E-coli__Piperacillin with tazobactam__South East
2025-07-01,10.064125,E-coli__Piperacillin with tazobactam__South West
2025-08-01,10.679905,E-coli__Piperacillin with tazobactam__South West
2025-09-01,11.110153,E-coli__Piperacillin with tazobactam__South West
2025-10-01,11.04626,E-coli__Piperacillin with tazobactam__South West
2025-11-01,10.158165,E-coli__Piperacillin with tazobactam__South West
2025-12-01,9.663834,E-coli__Piperacillin with tazobactam__South West
2025-07-01,14.254352,E-coli__Piperacillin with tazobactam__West Midlands
2025-08-01,14.858801,E-coli__Piperacillin with tazobactam__West Midlands
2025-09-01,15.432606,E-coli__Piperacillin with tazobactam__West Midlands
2025-10-01,15.538812,E-coli__Piperacillin with tazobactam__West Midlands
2025-11-01,15.287574,E-coli__Piperacillin with tazobactam__West Midlands
2025-12-01,16.173075,E-coli__Piperacillin with tazobactam__West Midlands
2025-07-01,13.854399,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-08-01,12.941018,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-09-01,11.397602,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-10-01,11.118992,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-11-01,11.088857,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-12-01,11.417848,E-coli__Piperacillin with tazobactam__Yorkshire and Humber
2025-07-01,17.838015,E-coli__Third Generation Cephalosporins__East Midlands
2025-08-01,18.19943,E-coli__Third Generation Cephalosporins__East Midlands
2025-09-01,18.082481,E-coli__Third Generation Cephalosporins__East Midlands
2025-10-01,16.929436,E-coli__Third Generation Cephalosporins__East Midlands
2025-11-01,17.767408,E-coli__Third Generation Cephalosporins__East Midlands
2025-12-01,17.767408,E-coli__Third Generation Cephalosporins__East Midlands
2025-07-01,16.056276,E-coli__Third Generation Cephalosporins__East of England
2025-08-01,16.313501,E-coli__Third Generation Cephalosporins__East of England
2025-09-01,16.353352,E-coli__Third Generation Cephalosporins__East of England
2025-10-01,16.445747,E-coli__Third Generation Cephalosporins__East of England
2025-11-01,17.527946,E-coli__Third Generation Cephalosporins__East of England
2025-12-01,17.545685,E-coli__Third Generation Cephalosporins__East of England
2025-07-01,26.637236,E-coli__Third Generation Cephalosporins__London
2025-08-01,26.340136,E-coli__Third Generation Cephalosporins__London
2025-09-01,25.428751,E-coli__Third Generation Cephalosporins__London
2025-10-01,25.82545,E-coli__Third Generation Cephalosporins__London
2025-11-01,25.993319,E-coli__Third Generation Cephalosporins__London
2025-12-01,25.476051,E-coli__Third Generation Cephalosporins__London
2025-07-01,12.921014,E-coli__Third Generation Cephalosporins__North East
2025-08-01,12.390412,E-coli__Third Generation Cephalosporins__North East
2025-09-01,12.474831,E-coli__Third Generation Cephalosporins__North East
2025-10-01,11.366689,E-coli__Third Generation Cephalosporins__North East
2025-11-01,11.763275,E-coli__Third Generation Cephalosporins__North East
2025-12-01,11.254158,E-coli__Third Generation Cephalosporins__North East
2025-07-01,18.239037,E-coli__Third Generation Cephalosporins__North West
2025-08-01,18.23064,E-coli__Third Generation Cephalosporins__North West
2025-09-01,18.127663,E-coli__Third Generation Cephalosporins__North West
2025-10-01,18.12413,E-coli__Third Generation Cephalosporins__North West
2025-11-01,18.093035,E-coli__Third Generation Cephalosporins__North West
2025-12-01,18.189077,E-coli__Third Generation Cephalosporins__North West
2025-07-01,15.637166,E-coli__Third Generation Cephalosporins__South East
2025-08-01,15.823419,E-coli__Third Generation Cephalosporins__South East
