,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate,month
259,North West,Amikacin,2023-05-01,E-coli,2.91,E-coli__Amikacin__North West,North West,1.81,5
260,North West,Amikacin,2023-06-01,E-coli,3.44,E-coli__Amikacin__North West,North West,1.81,6
261,North West,Amikacin,2023-07-01,E-coli,3.23,E-coli__Amikacin__North West,North West,1.8,7
262,North West,Amikacin,2023-08-01,E-coli,2.69,E-coli__Amikacin__North West,North West,1.81,8
263,North West,Amikacin,2023-09-01,E-coli,2.43,E-coli__Amikacin__North West,North West,1.81,9
264,North West,Amikacin,2023-10-01,E-coli,3.34,E-coli__Amikacin__North West,North West,1.81,10
265,North West,Amikacin,2023-11-01,E-coli,4.09,E-coli__Amikacin__North West,North West,1.8,11
266,North West,Amikacin,2023-12-01,E-coli,4.57,E-coli__Amikacin__North West,North West,1.74,12
267,North West,Amikacin,2024-01-01,E-coli,4.12,E-coli__Amikacin__North West,North West,1.74,1
268,North West,Amikacin,2024-02-01,E-coli,3.8,E-coli__Amikacin__North West,North West,1.74,2
269,North West,Amikacin,2024-03-01,E-coli,3.27,E-coli__Amikacin__North West,North West,1.73,3
270,North West,Amikacin,2024-04-01,E-coli,3.5,E-coli__Amikacin__North West,North West,1.74,4
271,North West,Amikacin,2024-05-01,E-coli,3.08,E-coli__Amikacin__North West,North West,1.74,5
272,North West,Amikacin,2024-06-01,E-coli,3.28,E-coli__Amikacin__North West,North West,1.74,6
273,North West,Amikacin,2024-07-01,E-coli,2.66,E-coli__Amikacin__North West,North West,1.74,7
274,North West,Amikacin,2024-08-01,E-coli,2.79,E-coli__Amikacin__North West,North West,1.72,8
275,North West,Amikacin,2024-09-01,E-coli,2.5,E-coli__Amikacin__North West,North West,1.71,9
276,North West,Amikacin,2024-10-01,E-coli,3.19,E-coli__Amikacin__North West,North West,1.7,10
277,North West,Amikacin,2024-11-01,E-coli,3.99,E-coli__Amikacin__North West,North West,1.68,11
278,North West,Amikacin,2024-12-01,E-coli,4.72,E-coli__Amikacin__North West,North West,1.67,12
279,North West,Amikacin,2025-01-01,E-coli,4.3,E-coli__Amikacin__North West,North West,1.65,1
280,North West,Amikacin,2025-02-01,E-coli,3.11,E-coli__Amikacin__North West,North West,1.62,2
281,North West,Amikacin,2025-03-01,E-coli,2.81,E-coli__Amikacin__North West,North West,1.6,3
282,North West,Amikacin,2025-04-01,E-coli,3.38,E-coli__Amikacin__North West,North West,1.58,4
283,North West,Amikacin,2025-05-01,E-coli,4.18,E-coli__Amikacin__North West,North West,1.56,5
284,North West,Amikacin,2025-06-01,E-coli,3.58,E-coli__Amikacin__North West,North West,1.55,6
285,South East,Amikacin,2020-10-01,E-coli,1.32,E-coli__Amikacin__South East,South East,9.975000000000001,10
286,South East,Amikacin,2020-11-01,E-coli,1.97,E-coli__Amikacin__South East,South East,9.995,11
287,South East,Amikacin,2020-12-01,E-coli,2.09,E-coli__Amikacin__South East,South East,10.0675,12
288,South East,Amikacin,2021-01-01,E-coli,1.78,E-coli__Amikacin__South East,South East,10.1,1
289,South East,Amikacin,2021-02-01,E-coli,1.67,E-coli__Amikacin__South East,South East,10.1525,2
290,South East,Amikacin,2021-03-01,E-coli,2.37,E-coli__Amikacin__South East,South East,10.2025,3
291,South East,Amikacin,2021-04-01,E-coli,2.84,E-coli__Amikacin__South East,South East,10.165,4
292,South East,Amikacin,2021-05-01,E-coli,3.14,E-coli__Amikacin__South East,South East,10.135000000000002,5
293,South East,Amikacin,2021-06-01,E-coli,2.48,E-coli__Amikacin__South East,South East,10.1075,6
294,South East,Amikacin,2021-07-01,E-coli,1.84,E-coli__Amikacin__South East,South East,10.0725,7
295,South East,Amikacin,2021-08-01,E-coli,1.83,E-coli__Amikacin__South East,South East,10.0475,8
296,South East,Amikacin,2021-09-01,E-coli,2.13,E-coli__Amikacin__South East,South East,10.025,9
297,South East,Amikacin,2021-10-01,E-coli,2.03,E-coli__Amikacin__South East,South East,9.969999999999999,10
298,South East,Amikacin,2021-11-01,E-coli,1.29,E-coli__Amikacin__South East,South East,9.9125,11
299,South East,Amikacin,2021-12-01,E-coli,0.98,E-coli__Amikacin__South East,South East,9.8625,12
300,South East,Amikacin,2022-01-01,E-coli,1.3,E-coli__Amikacin__South East,South East,9.8125,1
301,South East,Amikacin,2022-02-01,E-coli,2.22,E-coli__Amikacin__South East,South East,9.7725,2
302,South East,Amikacin,2022-03-01,E-coli,2.41,E-coli__Amikacin__South East,South East,9.7325,3
303,South East,Amikacin,2022-04-01,E-coli,3.05,E-coli__Amikacin__South East,South East,9.715,4
304,South East,Amikacin,2022-05-01,E-coli,2.53,E-coli__Amikacin__South East,South East,9.692499999999999,5
305,South East,Amikacin,2022-06-01,E-coli,2.85,E-coli__Amikacin__South East,South East,9.6625,6
306,South East,Amikacin,2022-07-01,E-coli,1.9,E-coli__Amikacin__South East,South East,9.64,7
307,South East,Amikacin,2022-08-01,E-coli,2.27,E-coli__Amikacin__South East,South East,9.6275,8
308,South East,Amikacin,2022-09-01,E-coli,2.38,E-coli__Amikacin__South East,South East,9.6125,9
309,South East,Amikacin,2022-10-01,E-coli,3.25,E-coli__Amikacin__South East,South East,9.5975,10
310,South East,Amikacin,2022-11-01,E-coli,3.21,E-coli__Amikacin__South East,South East,9.584999999999999,11
311,South East,Amikacin,2022-12-01,E-coli,3.48,E-coli__Amikacin__South East,South East,9.5475,12
312,South East,Amikacin,2023-01-01,E-coli,3.37,E-coli__Amikacin__South East,South East,9.54,1
313,South East,Amikacin,2023-02-01,E-coli,3.33,E-coli__Amikacin__South East,South East,9.5425,2
314,South East,Amikacin,2023-03-01,E-coli,3.0,E-coli__Amikacin__South East,South East,9.5525,3
315,South East,Amikacin,2023-04-01,E-coli,2.81,E-coli__Amikacin__South East,South East,9.5475,4
316,South East,Amikacin,2023-05-01,E-coli,3.16,E-coli__Amikacin__South East,South East,9.540000000000001,5
317,South East,Amikacin,2023-06-01,E-coli,3.22,E-coli__Amikacin__South East,South East,9.54,6
318,South East,Amikacin,2023-07-01,E-coli,3.0,E-coli__Amikacin__South East,South East,9.54,7
319,South East,Amikacin,2023-08-01,E-coli,2.44,E-coli__Amikacin__South East,South East,9.5375,8
320,South East,Amikacin,2023-09-01,E-coli,2.82,E-coli__Amikacin__South East,South East,9.555,9
321,South East,Amikacin,2023-10-01,E-coli,2.56,E-coli__Amikacin__South East,South East,9.555,10
322,South East,Amikacin,2023-11-01,E-coli,2.23,E-coli__Amikacin__South East,South East,9.555,11
323,South East,Amikacin,2023-12-01,E-coli,1.82,E-coli__Amikacin__South East,South East,9.5625,12
324,South East,Amikacin,2024-01-01,E-coli,1.81,E-coli__Amikacin__South East,South East,9.575,1
325,South East,Amikacin,2024-02-01,E-coli,2.07,E-coli__Amikacin__South East,South East,9.5875,2
326,South East,Amikacin,2024-03-01,E-coli,2.29,E-coli__Amikacin__South East,South East,9.6075,3
327,South East,Amikacin,2024-04-01,E-coli,2.8,E-coli__Amikacin__South East,South East,9.6475,4
328,South East,Amikacin,2024-05-01,E-coli,3.3,E-coli__Amikacin__South East,South East,9.6975,5
329,South East,Amikacin,2024-06-01,E-coli,2.63,E-coli__Amikacin__South East,South East,9.7475,6
330,South East,Amikacin,2024-07-01,E-coli,2.85,E-coli__Amikacin__South East,South East,9.8125,7
331,South East,Amikacin,2024-08-01,E-coli,2.58,E-coli__Amikacin__South East,South East,9.879999999999999,8
332,South East,Amikacin,2024-09-01,E-coli,3.08,E-coli__Amikacin__South East,South East,9.935,9
333,South East,Amikacin,2024-10-01,E-coli,2.69,E-coli__Amikacin__South East,South East,10.0075,10
334,South East,Amikacin,2024-11-01,E-coli,2.35,E-coli__Amikacin__South East,South East,10.075000000000001,11
335,South East,Amikacin,2024-12-01,E-coli,2.38,E-coli__Amikacin__South East,South East,10.1425,12
336,South East,Amikacin,2025-01-01,E-coli,2.58,E-coli__Amikacin__South East,South East,10.1975,1
337,South East,Amikacin,2025-02-01,E-coli,3.1,E-coli__Amikacin__South East,South East,10.2475,2
338,South East,Amikacin,2025-03-01,E-coli,2.69,E-coli__Amikacin__South East,South East,10.290000000000001,3
339,South East,Amikacin,2025-04-01,E-coli,2.21,E-coli__Amikacin__South East,South East,10.309999999999999,4
340,South East,Amikacin,2025-05-01,E-coli,1.71,E-coli__Amikacin__South East,South East,10.32,5
341,South East,Amikacin,2025-06-01,E-coli,1.82,E-coli__Amikacin__South East,South East,10.345,6
342,South West,Amikacin,2020-10-01,E-coli,0.46,E-coli__Amikacin__South West,South West,1.34,10
343,South West,Amikacin,2020-11-01,E-coli,0.52,E-coli__Amikacin__South West,South West,1.32,11
344,South West,Amikacin,2020-12-01,E-coli,0.7,E-coli__Amikacin__South West,South West,1.28,12
345,South West,Amikacin,2021-01-01,E-coli,0.72,E-coli__Amikacin__South West,South West,1.22,1
346,South West,Amikacin,2021-02-01,E-coli,0.51,E-coli__Amikacin__South West,South West,1.19,2
347,South West,Amikacin,2021-03-01,E-coli,0.83,E-coli__Amikacin__South West,South West,1.16,3
348,South West,Amikacin,2021-04-01,E-coli,0.51,E-coli__Amikacin__South West,South West,1.14,4
349,South West,Amikacin,2021-05-01,E-coli,0.5,E-coli__Amikacin__South West,South West,1.14,5
350,South West,Amikacin,2021-06-01,E-coli,0.18,E-coli__Amikacin__South West,South West,1.15,6
351,South West,Amikacin,2021-07-01,E-coli,0.51,E-coli__Amikacin__South West,South West,1.16,7
352,South West,Amikacin,2021-08-01,E-coli,0.49,E-coli__Amikacin__South West,South West,1.17,8
353,South West,Amikacin,2021-09-01,E-coli,0.76,E-coli__Amikacin__South West,South West,1.18,9
354,South West,Amikacin,2021-10-01,E-coli,0.76,E-coli__Amikacin__South West,South West,1.19,10
355,South West,Amikacin,2021-11-01,E-coli,1.8,E-coli__Amikacin__South West,South West,1.22,11
356,South West,Amikacin,2021-12-01,E-coli,1.7,E-coli__Amikacin__South West,South West,1.25,12
357,South West,Amikacin,2022-01-01,E-coli,1.49,E-coli__Amikacin__South West,South West,1.25,1
358,South West,Amikacin,2022-02-01,E-coli,0.67,E-coli__Amikacin__South West,South West,1.26,2
359,South West,Amikacin,2022-03-01,E-coli,0.68,E-coli__Amikacin__South West,South West,1.28,3
360,South West,Amikacin,2022-04-01,E-coli,0.68,E-coli__Amikacin__South West,South West,1.3,4
361,South West,Amikacin,2022-05-01,E-coli,1.11,E-coli__Amikacin__South West,South West,1.32,5
362,South West,Amikacin,2022-06-01,E-coli,1.23,E-coli__Amikacin__South West,South West,1.33,6
363,South West,Amikacin,2022-07-01,E-coli,1.75,E-coli__Amikacin__South West,South West,1.34,7
364,South West,Amikacin,2022-08-01,E-coli,1.8,E-coli__Amikacin__South West,South West,1.35,8
365,South West,Amikacin,2022-09-01,E-coli,1.61,E-coli__Amikacin__South West,South West,1.35,9
366,South West,Amikacin,2022-10-01,E-coli,1.43,E-coli__Amikacin__South West,South West,1.35,10
367,South West,Amikacin,2022-11-01,E-coli,1.26,E-coli__Amikacin__South West,South West,1.36,11
368,South West,Amikacin,2022-12-01,E-coli,1.55,E-coli__Amikacin__South West,South West,1.42,12
369,South West,Amikacin,2023-01-01,E-coli,1.2,E-coli__Amikacin__South West,South West,1.46,1
370,South West,Amikacin,2023-02-01,E-coli,1.04,E-coli__Amikacin__South West,South West,1.49,2
371,South West,Amikacin,2023-03-01,E-coli,1.18,E-coli__Amikacin__South West,South West,1.51,3
372,South West,Amikacin,2023-04-01,E-coli,1.89,E-coli__Amikacin__South West,South West,1.51,4
373,South West,Amikacin,2023-05-01,E-coli,2.28,E-coli__Amikacin__South West,South West,1.52,5
374,South West,Amikacin,2023-06-01,E-coli,2.75,E-coli__Amikacin__South West,South West,1.52,6
375,South West,Amikacin,2023-07-01,E-coli,2.16,E-coli__Amikacin__South West,South West,1.52,7
376,South West,Amikacin,2023-08-01,E-coli,1.86,E-coli__Amikacin__South West,South West,1.52,8
377,South West,Amikacin,2023-09-01,E-coli,1.94,E-coli__Amikacin__South West,South West,1.52,9
378,South West,Amikacin,2023-10-01,E-coli,1.91,E-coli__Amikacin__South West,South West,1.52,10
379,South West,Amikacin,2023-11-01,E-coli,2.42,E-coli__Amikacin__South West,South West,1.52,11
380,South West,Amikacin,2023-12-01,E-coli,2.36,E-coli__Amikacin__South West,South West,1.47,12
381,South West,Amikacin,2024-01-01,E-coli,2.86,E-coli__Amikacin__South West,South West,1.46,1
382,South West,Amikacin,2024-02-01,E-coli,1.98,E-coli__Amikacin__South West,South West,1.46,2
383,South West,Amikacin,2024-03-01,E-coli,1.38,E-coli__Amikacin__South West,South West,1.45,3
384,South West,Amikacin,2024-04-01,E-coli,1.24,E-coli__Amikacin__South West,South West,1.46,4
385,South West,Amikacin,2024-05-01,E-coli,2.5,E-coli__Amikacin__South West,South West,1.47,5
386,South West,Amikacin,2024-06-01,E-coli,2.35,E-coli__Amikacin__South West,South West,1.47,6
387,South West,Amikacin,2024-07-01,E-coli,3.1,E-coli__Amikacin__South West,South West,1.47,7
388,South West,Amikacin,2024-08-01,E-coli,2.51,E-coli__Amikacin__South West,South West,1.46,8
389,South West,Amikacin,2024-09-01,E-coli,2.58,E-coli__Amikacin__South West,South West,1.45,9
390,South West,Amikacin,2024-10-01,E-coli,2.04,E-coli__Amikacin__South West,South West,1.45,10
391,South West,Amikacin,2024-11-01,E-coli,2.03,E-coli__Amikacin__South West,South West,1.44,11
392,South West,Amikacin,2024-12-01,E-coli,2.03,E-coli__Amikacin__South West,South West,1.44,12
393,South West,Amikacin,2025-01-01,E-coli,1.88,E-coli__Amikacin__South West,South West,1.43,1
394,South West,Amikacin,2025-02-01,E-coli,2.19,E-coli__Amikacin__South West,South West,1.41,2
395,South West,Amikacin,2025-03-01,E-coli,2.66,E-coli__Amikacin__South West,South West,1.4,3
396,South West,Amikacin,2025-04-01,E-coli,1.9,E-coli__Amikacin__South West,South West,1.38,4
397,South West,Amikacin,2025-05-01,E-coli,2.29,E-coli__Amikacin__South West,South West,1.35,5
398,South West,Amikacin,2025-06-01,E-coli,1.84,E-coli__Amikacin__South West,South West,1.35,6
399,West Midlands,Amikacin,2020-10-01,E-coli,0.61,E-coli__Amikacin__West Midlands,Midlands,1.46,10
400,West Midlands,Amikacin,2020-11-01,E-coli,0.47,E-coli__Amikacin__West Midlands,Midlands,1.43,11
401,West Midlands,Amikacin,2020-12-01,E-coli,0.9,E-coli__Amikacin__West Midlands,Midlands,1.38,12
402,West Midlands,Amikacin,2021-01-01,E-coli,1.17,E-coli__Amikacin__West Midlands,Midlands,1.33,1
403,West Midlands,Amikacin,2021-02-01,E-coli,1.61,E-coli__Amikacin__West Midlands,Midlands,1.29,2
404,West Midlands,Amikacin,2021-03-01,E-coli,1.12,E-coli__Amikacin__West Midlands,Midlands,1.26,3
405,West Midlands,Amikacin,2021-04-01,E-coli,0.59,E-coli__Amikacin__West Midlands,Midlands,1.25,4
406,West Midlands,Amikacin,2021-05-01,E-coli,0.47,E-coli__Amikacin__West Midlands,Midlands,1.25,5
407,West Midlands,Amikacin,2021-06-01,E-coli,0.83,E-coli__Amikacin__West Midlands,Midlands,1.26,6
408,West Midlands,Amikacin,2021-07-01,E-coli,0.91,E-coli__Amikacin__West Midlands,Midlands,1.28,7
409,West Midlands,Amikacin,2021-08-01,E-coli,1.32,E-coli__Amikacin__West Midlands,Midlands,1.3,8
410,West Midlands,Amikacin,2021-09-01,E-coli,1.01,E-coli__Amikacin__West Midlands,Midlands,1.31,9
411,West Midlands,Amikacin,2021-10-01,E-coli,1.79,E-coli__Amikacin__West Midlands,Midlands,1.34,10
412,West Midlands,Amikacin,2021-11-01,E-coli,1.47,E-coli__Amikacin__West Midlands,Midlands,1.37,11
413,West Midlands,Amikacin,2021-12-01,E-coli,1.88,E-coli__Amikacin__West Midlands,Midlands,1.41,12
414,West Midlands,Amikacin,2022-01-01,E-coli,0.96,E-coli__Amikacin__West Midlands,Midlands,1.41,1
415,West Midlands,Amikacin,2022-02-01,E-coli,1.34,E-coli__Amikacin__West Midlands,Midlands,1.43,2
416,West Midlands,Amikacin,2022-03-01,E-coli,1.82,E-coli__Amikacin__West Midlands,Midlands,1.46,3
417,West Midlands,Amikacin,2022-04-01,E-coli,2.38,E-coli__Amikacin__West Midlands,Midlands,1.48,4
418,West Midlands,Amikacin,2022-05-01,E-coli,2.31,E-coli__Amikacin__West Midlands,Midlands,1.5,5
419,West Midlands,Amikacin,2022-06-01,E-coli,1.92,E-coli__Amikacin__West Midlands,Midlands,1.51,6
420,West Midlands,Amikacin,2022-07-01,E-coli,2.19,E-coli__Amikacin__West Midlands,Midlands,1.52,7
421,West Midlands,Amikacin,2022-08-01,E-coli,2.37,E-coli__Amikacin__West Midlands,Midlands,1.53,8
422,West Midlands,Amikacin,2022-09-01,E-coli,2.58,E-coli__Amikacin__West Midlands,Midlands,1.52,9
423,West Midlands,Amikacin,2022-10-01,E-coli,3.7,E-coli__Amikacin__West Midlands,Midlands,1.52,10
424,West Midlands,Amikacin,2022-11-01,E-coli,4.05,E-coli__Amikacin__West Midlands,Midlands,1.53,11
425,West Midlands,Amikacin,2022-12-01,E-coli,4.33,E-coli__Amikacin__West Midlands,Midlands,1.6,12
426,West Midlands,Amikacin,2023-01-01,E-coli,2.71,E-coli__Amikacin__West Midlands,Midlands,1.65,1
427,West Midlands,Amikacin,2023-02-01,E-coli,2.24,E-coli__Amikacin__West Midlands,Midlands,1.68,2
428,West Midlands,Amikacin,2023-03-01,E-coli,2.39,E-coli__Amikacin__West Midlands,Midlands,1.7,3
429,West Midlands,Amikacin,2023-04-01,E-coli,2.68,E-coli__Amikacin__West Midlands,Midlands,1.71,4
430,West Midlands,Amikacin,2023-05-01,E-coli,2.98,E-coli__Amikacin__West Midlands,Midlands,1.71,5
431,West Midlands,Amikacin,2023-06-01,E-coli,3.72,E-coli__Amikacin__West Midlands,Midlands,1.72,6
432,West Midlands,Amikacin,2023-07-01,E-coli,5.11,E-coli__Amikacin__West Midlands,Midlands,1.71,7
433,West Midlands,Amikacin,2023-08-01,E-coli,5.29,E-coli__Amikacin__West Midlands,Midlands,1.72,8
434,West Midlands,Amikacin,2023-09-01,E-coli,4.95,E-coli__Amikacin__West Midlands,Midlands,1.72,9
435,West Midlands,Amikacin,2023-10-01,E-coli,4.27,E-coli__Amikacin__West Midlands,Midlands,1.72,10
436,West Midlands,Amikacin,2023-11-01,E-coli,3.86,E-coli__Amikacin__West Midlands,Midlands,1.72,11
437,West Midlands,Amikacin,2023-12-01,E-coli,3.12,E-coli__Amikacin__West Midlands,Midlands,1.66,12
438,West Midlands,Amikacin,2024-01-01,E-coli,3.5,E-coli__Amikacin__West Midlands,Midlands,1.65,1
439,West Midlands,Amikacin,2024-02-01,E-coli,4.19,E-coli__Amikacin__West Midlands,Midlands,1.65,2
440,West Midlands,Amikacin,2024-03-01,E-coli,5.1,E-coli__Amikacin__West Midlands,Midlands,1.64,3
441,West Midlands,Amikacin,2024-04-01,E-coli,3.77,E-coli__Amikacin__West Midlands,Midlands,1.66,4
442,West Midlands,Amikacin,2024-05-01,E-coli,3.59,E-coli__Amikacin__West Midlands,Midlands,1.67,5
443,West Midlands,Amikacin,2024-06-01,E-coli,2.86,E-coli__Amikacin__West Midlands,Midlands,1.67,6
444,West Midlands,Amikacin,2024-07-01,E-coli,3.36,E-coli__Amikacin__West Midlands,Midlands,1.67,7
445,West Midlands,Amikacin,2024-08-01,E-coli,3.13,E-coli__Amikacin__West Midlands,Midlands,1.66,8
446,West Midlands,Amikacin,2024-09-01,E-coli,3.73,E-coli__Amikacin__West Midlands,Midlands,1.66,9
447,West Midlands,Amikacin,2024-10-01,E-coli,4.68,E-coli__Amikacin__West Midlands,Midlands,1.65,10
448,West Midlands,Amikacin,2024-11-01,E-coli,5.18,E-coli__Amikacin__West Midlands,Midlands,1.64,11
449,West Midlands,Amikacin,2024-12-01,E-coli,5.54,E-coli__Amikacin__West Midlands,Midlands,1.65,12
450,West Midlands,Amikacin,2025-01-01,E-coli,4.65,E-coli__Amikacin__West Midlands,Midlands,1.63,1
451,West Midlands,Amikacin,2025-02-01,E-coli,3.93,E-coli__Amikacin__West Midlands,Midlands,1.61,2
452,West Midlands,Amikacin,2025-03-01,E-coli,4.05,E-coli__Amikacin__West Midlands,Midlands,1.59,3
453,West Midlands,Amikacin,2025-04-01,E-coli,3.85,E-coli__Amikacin__West Midlands,Midlands,1.57,4
454,West Midlands,Amikacin,2025-05-01,E-coli,4.76,E-coli__Amikacin__West Midlands,Midlands,1.54,5
455,West Midlands,Amikacin,2025-06-01,E-coli,4.38,E-coli__Amikacin__West Midlands,Midlands,1.53,6
456,Yorkshire and Humber,Amikacin,2020-10-01,E-coli,2.05,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.52,10
457,Yorkshire and Humber,Amikacin,2020-11-01,E-coli,2.17,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.49,11
458,Yorkshire and Humber,Amikacin,2020-12-01,E-coli,3.01,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.45,12
459,Yorkshire and Humber,Amikacin,2021-01-01,E-coli,1.46,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.42,1
