date,series_id,value
2023-09-01,E-coli__Carbapenems__London,0.68
2023-10-01,E-coli__Carbapenems__London,0.85
2023-11-01,E-coli__Carbapenems__London,0.8
2023-12-01,E-coli__Carbapenems__London,0.82
2024-01-01,E-coli__Carbapenems__London,0.81
2024-02-01,E-coli__Carbapenems__London,0.52
2024-03-01,E-coli__Carbapenems__London,0.34
2024-04-01,E-coli__Carbapenems__London,0.5
2024-05-01,E-coli__Carbapenems__London,0.7
2024-06-01,E-coli__Carbapenems__London,0.91
2024-07-01,E-coli__Carbapenems__London,0.53
2024-08-01,E-coli__Carbapenems__London,0.3
2024-09-01,E-coli__Carbapenems__London,0.23
2024-10-01,E-coli__Carbapenems__London,0.39
2024-11-01,E-coli__Carbapenems__London,0.74
2024-12-01,E-coli__Carbapenems__London,0.85
2025-01-01,E-coli__Carbapenems__London,0.78
2025-02-01,E-coli__Carbapenems__London,0.73
2025-03-01,E-coli__Carbapenems__London,0.54
2025-04-01,E-coli__Carbapenems__London,0.63
2025-05-01,E-coli__Carbapenems__London,0.49
2025-06-01,E-coli__Carbapenems__London,0.67
2021-10-01,E-coli__Carbapenems__North East,0.0
2021-11-01,E-coli__Carbapenems__North East,0.0
2021-12-01,E-coli__Carbapenems__North East,0.0
2022-01-01,E-coli__Carbapenems__North East,0.0
2022-02-01,E-coli__Carbapenems__North East,0.0
2022-03-01,E-coli__Carbapenems__North East,0.0
2022-04-01,E-coli__Carbapenems__North East,0.0
2022-05-01,E-coli__Carbapenems__North East,0.0
2022-06-01,E-coli__Carbapenems__North East,0.0
2022-07-01,E-coli__Carbapenems__North East,0.0
2022-08-01,E-coli__Carbapenems__North East,0.0
2022-09-01,E-coli__Carbapenems__North East,0.0
2022-10-01,E-coli__Carbapenems__North East,0.0
2022-11-01,E-coli__Carbapenems__North East,0.0
2022-12-01,E-coli__Carbapenems__North East,0.0
2023-01-01,E-coli__Carbapenems__North East,0.0
2023-02-01,E-coli__Carbapenems__North East,0.0
2023-03-01,E-coli__Carbapenems__North East,0.0
2023-04-01,E-coli__Carbapenems__North East,0.0
2023-05-01,E-coli__Carbapenems__North East,0.0
2023-06-01,E-coli__Carbapenems__North East,0.0
2023-07-01,E-coli__Carbapenems__North East,0.0
2023-08-01,E-coli__Carbapenems__North East,0.0
2023-09-01,E-coli__Carbapenems__North East,0.0
2023-10-01,E-coli__Carbapenems__North East,0.19
2023-11-01,E-coli__Carbapenems__North East,0.19
2023-12-01,E-coli__Carbapenems__North East,0.2
2024-01-01,E-coli__Carbapenems__North East,0.0
2024-02-01,E-coli__Carbapenems__North East,0.0
2024-03-01,E-coli__Carbapenems__North East,0.0
2024-04-01,E-coli__Carbapenems__North East,0.0
2024-05-01,E-coli__Carbapenems__North East,0.0
2024-06-01,E-coli__Carbapenems__North East,0.0
2024-07-01,E-coli__Carbapenems__North East,0.0
2024-08-01,E-coli__Carbapenems__North East,0.0
2024-09-01,E-coli__Carbapenems__North East,0.0
2024-10-01,E-coli__Carbapenems__North East,0.0
2024-11-01,E-coli__Carbapenems__North East,0.0
2024-12-01,E-coli__Carbapenems__North East,0.0
2025-01-01,E-coli__Carbapenems__North East,0.0
2025-02-01,E-coli__Carbapenems__North East,0.0
2025-03-01,E-coli__Carbapenems__North East,0.18
2025-04-01,E-coli__Carbapenems__North East,0.17
2025-05-01,E-coli__Carbapenems__North East,0.16
2025-06-01,E-coli__Carbapenems__North East,0.0
2021-10-01,E-coli__Carbapenems__North West,0.09
2021-11-01,E-coli__Carbapenems__North West,0.19
2021-12-01,E-coli__Carbapenems__North West,0.28
2022-01-01,E-coli__Carbapenems__North West,0.45
2022-02-01,E-coli__Carbapenems__North West,0.54
2022-03-01,E-coli__Carbapenems__North West,0.36
2022-04-01,E-coli__Carbapenems__North West,0.27
2022-05-01,E-coli__Carbapenems__North West,0.18
2022-06-01,E-coli__Carbapenems__North West,0.35
2022-07-01,E-coli__Carbapenems__North West,0.51
2022-08-01,E-coli__Carbapenems__North West,0.39
2022-09-01,E-coli__Carbapenems__North West,0.37
2022-10-01,E-coli__Carbapenems__North West,0.15
2022-11-01,E-coli__Carbapenems__North West,0.15
2022-12-01,E-coli__Carbapenems__North West,0.0
2023-01-01,E-coli__Carbapenems__North West,0.08
2023-02-01,E-coli__Carbapenems__North West,0.09
2023-03-01,E-coli__Carbapenems__North West,0.08
2023-04-01,E-coli__Carbapenems__North West,0.0
2023-05-01,E-coli__Carbapenems__North West,0.14
2023-06-01,E-coli__Carbapenems__North West,0.27
2023-07-01,E-coli__Carbapenems__North West,0.33
2023-08-01,E-coli__Carbapenems__North West,0.32
2023-09-01,E-coli__Carbapenems__North West,0.19
2023-10-01,E-coli__Carbapenems__North West,0.2
2023-11-01,E-coli__Carbapenems__North West,0.15
2023-12-01,E-coli__Carbapenems__North West,0.15
2024-01-01,E-coli__Carbapenems__North West,0.08
2024-02-01,E-coli__Carbapenems__North West,0.0
2024-03-01,E-coli__Carbapenems__North West,0.0
2024-04-01,E-coli__Carbapenems__North West,0.29
2024-05-01,E-coli__Carbapenems__North West,0.34
2024-06-01,E-coli__Carbapenems__North West,0.41
2024-07-01,E-coli__Carbapenems__North West,0.13
2024-08-01,E-coli__Carbapenems__North West,0.07
2024-09-01,E-coli__Carbapenems__North West,0.0
2024-10-01,E-coli__Carbapenems__North West,0.13
2024-11-01,E-coli__Carbapenems__North West,0.14
2024-12-01,E-coli__Carbapenems__North West,0.15
2025-01-01,E-coli__Carbapenems__North West,0.0
2025-02-01,E-coli__Carbapenems__North West,0.08
2025-03-01,E-coli__Carbapenems__North West,0.08
2025-04-01,E-coli__Carbapenems__North West,0.15
2025-05-01,E-coli__Carbapenems__North West,0.14
2025-06-01,E-coli__Carbapenems__North West,0.2
2021-10-01,E-coli__Carbapenems__South East,0.3
2021-11-01,E-coli__Carbapenems__South East,0.08
2021-12-01,E-coli__Carbapenems__South East,0.0
2022-01-01,E-coli__Carbapenems__South East,0.0
2022-02-01,E-coli__Carbapenems__South East,0.0
2022-03-01,E-coli__Carbapenems__South East,0.08
2022-04-01,E-coli__Carbapenems__South East,0.16
2022-05-01,E-coli__Carbapenems__South East,0.17
2022-06-01,E-coli__Carbapenems__South East,0.09
2022-07-01,E-coli__Carbapenems__South East,0.0
2022-08-01,E-coli__Carbapenems__South East,0.08
2022-09-01,E-coli__Carbapenems__South East,0.07
2022-10-01,E-coli__Carbapenems__South East,0.34
2022-11-01,E-coli__Carbapenems__South East,0.5
2022-12-01,E-coli__Carbapenems__South East,0.54
2023-01-01,E-coli__Carbapenems__South East,0.56
2023-02-01,E-coli__Carbapenems__South East,0.33
2023-03-01,E-coli__Carbapenems__South East,0.56
2023-04-01,E-coli__Carbapenems__South East,0.46
2023-05-01,E-coli__Carbapenems__South East,0.44
2023-06-01,E-coli__Carbapenems__South East,0.28
2023-07-01,E-coli__Carbapenems__South East,0.2
2023-08-01,E-coli__Carbapenems__South East,0.26
2023-09-01,E-coli__Carbapenems__South East,0.33
2023-10-01,E-coli__Carbapenems__South East,0.35
2023-11-01,E-coli__Carbapenems__South East,0.56
2023-12-01,E-coli__Carbapenems__South East,0.5
2024-01-01,E-coli__Carbapenems__South East,0.5
2024-02-01,E-coli__Carbapenems__South East,0.36
2024-03-01,E-coli__Carbapenems__South East,0.5
2024-04-01,E-coli__Carbapenems__South East,0.72
2024-05-01,E-coli__Carbapenems__South East,0.64
2024-06-01,E-coli__Carbapenems__South East,0.42
2024-07-01,E-coli__Carbapenems__South East,0.13
2024-08-01,E-coli__Carbapenems__South East,0.06
2024-09-01,E-coli__Carbapenems__South East,0.06
2024-10-01,E-coli__Carbapenems__South East,0.0
2024-11-01,E-coli__Carbapenems__South East,0.0
2024-12-01,E-coli__Carbapenems__South East,0.06
2025-01-01,E-coli__Carbapenems__South East,0.13
2025-02-01,E-coli__Carbapenems__South East,0.26
2025-03-01,E-coli__Carbapenems__South East,0.2
2025-04-01,E-coli__Carbapenems__South East,0.2
2025-05-01,E-coli__Carbapenems__South East,0.13
2025-06-01,E-coli__Carbapenems__South East,0.13
2021-10-01,E-coli__Carbapenems__South West,0.23
2021-11-01,E-coli__Carbapenems__South West,0.25
2021-12-01,E-coli__Carbapenems__South West,0.0
2022-01-01,E-coli__Carbapenems__South West,0.0
2022-02-01,E-coli__Carbapenems__South West,0.0
2022-03-01,E-coli__Carbapenems__South West,0.0
2022-04-01,E-coli__Carbapenems__South West,0.0
2022-05-01,E-coli__Carbapenems__South West,0.0
2022-06-01,E-coli__Carbapenems__South West,0.0
2022-07-01,E-coli__Carbapenems__South West,0.0
2022-08-01,E-coli__Carbapenems__South West,0.0
2022-09-01,E-coli__Carbapenems__South West,0.0
2022-10-01,E-coli__Carbapenems__South West,0.12
2022-11-01,E-coli__Carbapenems__South West,0.11
2022-12-01,E-coli__Carbapenems__South West,0.12
2023-01-01,E-coli__Carbapenems__South West,0.0
2023-02-01,E-coli__Carbapenems__South West,0.0
2023-03-01,E-coli__Carbapenems__South West,0.12
2023-04-01,E-coli__Carbapenems__South West,0.36
2023-05-01,E-coli__Carbapenems__South West,0.36
2023-06-01,E-coli__Carbapenems__South West,0.23
2023-07-01,E-coli__Carbapenems__South West,0.0
2023-08-01,E-coli__Carbapenems__South West,0.0
2023-09-01,E-coli__Carbapenems__South West,0.0
2023-10-01,E-coli__Carbapenems__South West,0.0
2023-11-01,E-coli__Carbapenems__South West,0.0
2023-12-01,E-coli__Carbapenems__South West,0.0
2024-01-01,E-coli__Carbapenems__South West,0.0
2024-02-01,E-coli__Carbapenems__South West,0.0
2024-03-01,E-coli__Carbapenems__South West,0.0
2024-04-01,E-coli__Carbapenems__South West,0.0
2024-05-01,E-coli__Carbapenems__South West,0.0
2024-06-01,E-coli__Carbapenems__South West,0.0
2024-07-01,E-coli__Carbapenems__South West,0.0
2024-08-01,E-coli__Carbapenems__South West,0.0
2024-09-01,E-coli__Carbapenems__South West,0.0
2024-10-01,E-coli__Carbapenems__South West,0.11
2024-11-01,E-coli__Carbapenems__South West,0.11
2024-12-01,E-coli__Carbapenems__South West,0.12
2025-01-01,E-coli__Carbapenems__South West,0.0
2025-02-01,E-coli__Carbapenems__South West,0.0
2025-03-01,E-coli__Carbapenems__South West,0.11
2025-04-01,E-coli__Carbapenems__South West,0.11
2025-05-01,E-coli__Carbapenems__South West,0.1
2025-06-01,E-coli__Carbapenems__South West,0.0
2021-10-01,E-coli__Carbapenems__West Midlands,0.22
2021-11-01,E-coli__Carbapenems__West Midlands,0.23
2021-12-01,E-coli__Carbapenems__West Midlands,0.22
2022-01-01,E-coli__Carbapenems__West Midlands,0.22
2022-02-01,E-coli__Carbapenems__West Midlands,0.11
2022-03-01,E-coli__Carbapenems__West Midlands,0.0
2022-04-01,E-coli__Carbapenems__West Midlands,0.0
2022-05-01,E-coli__Carbapenems__West Midlands,0.0
2022-06-01,E-coli__Carbapenems__West Midlands,0.11
2022-07-01,E-coli__Carbapenems__West Midlands,0.1
2022-08-01,E-coli__Carbapenems__West Midlands,0.2
2022-09-01,E-coli__Carbapenems__West Midlands,0.1
2022-10-01,E-coli__Carbapenems__West Midlands,0.1
2022-11-01,E-coli__Carbapenems__West Midlands,0.11
2022-12-01,E-coli__Carbapenems__West Midlands,0.11
2023-01-01,E-coli__Carbapenems__West Midlands,0.12
2023-02-01,E-coli__Carbapenems__West Midlands,0.0
2023-03-01,E-coli__Carbapenems__West Midlands,0.0
2023-04-01,E-coli__Carbapenems__West Midlands,0.11
2023-05-01,E-coli__Carbapenems__West Midlands,0.1
2023-06-01,E-coli__Carbapenems__West Midlands,0.1
2023-07-01,E-coli__Carbapenems__West Midlands,0.19
2023-08-01,E-coli__Carbapenems__West Midlands,0.18
2023-09-01,E-coli__Carbapenems__West Midlands,0.18
2023-10-01,E-coli__Carbapenems__West Midlands,0.09
2023-11-01,E-coli__Carbapenems__West Midlands,0.18
2023-12-01,E-coli__Carbapenems__West Midlands,0.19
2024-01-01,E-coli__Carbapenems__West Midlands,0.1
2024-02-01,E-coli__Carbapenems__West Midlands,0.0
2024-03-01,E-coli__Carbapenems__West Midlands,0.0
2024-04-01,E-coli__Carbapenems__West Midlands,0.2
2024-05-01,E-coli__Carbapenems__West Midlands,0.28
2024-06-01,E-coli__Carbapenems__West Midlands,0.27
2024-07-01,E-coli__Carbapenems__West Midlands,0.17
2024-08-01,E-coli__Carbapenems__West Midlands,0.18
2024-09-01,E-coli__Carbapenems__West Midlands,0.18
2024-10-01,E-coli__Carbapenems__West Midlands,0.09
2024-11-01,E-coli__Carbapenems__West Midlands,0.0
2024-12-01,E-coli__Carbapenems__West Midlands,0.0
2025-01-01,E-coli__Carbapenems__West Midlands,0.19
2025-02-01,E-coli__Carbapenems__West Midlands,0.4
2025-03-01,E-coli__Carbapenems__West Midlands,0.38
2025-04-01,E-coli__Carbapenems__West Midlands,0.3
2025-05-01,E-coli__Carbapenems__West Midlands,0.19
2025-06-01,E-coli__Carbapenems__West Midlands,0.47
2021-10-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2021-11-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2021-12-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-01-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-02-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-03-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-04-01,E-coli__Carbapenems__Yorkshire and Humber,0.12
2022-05-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2022-06-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2022-07-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-08-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-09-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2022-10-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2022-11-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2022-12-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2023-01-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2023-02-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2023-03-01,E-coli__Carbapenems__Yorkshire and Humber,0.12
2023-04-01,E-coli__Carbapenems__Yorkshire and Humber,0.12
2023-05-01,E-coli__Carbapenems__Yorkshire and Humber,0.45
2023-06-01,E-coli__Carbapenems__Yorkshire and Humber,0.31
2023-07-01,E-coli__Carbapenems__Yorkshire and Humber,0.41
2023-08-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2023-09-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2023-10-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2023-11-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2023-12-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2024-01-01,E-coli__Carbapenems__Yorkshire and Humber,0.11
2024-02-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2024-03-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2024-04-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2024-05-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2024-06-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2024-07-01,E-coli__Carbapenems__Yorkshire and Humber,0.0
2024-08-01,E-coli__Carbapenems__Yorkshire and Humber,0.19
2024-09-01,E-coli__Carbapenems__Yorkshire and Humber,0.29
2024-10-01,E-coli__Carbapenems__Yorkshire and Humber,0.36
2024-11-01,E-coli__Carbapenems__Yorkshire and Humber,0.19
2024-12-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2025-01-01,E-coli__Carbapenems__Yorkshire and Humber,0.1
2025-02-01,E-coli__Carbapenems__Yorkshire and Humber,0.22
2025-03-01,E-coli__Carbapenems__Yorkshire and Humber,0.33
2025-04-01,E-coli__Carbapenems__Yorkshire and Humber,0.32
2025-05-01,E-coli__Carbapenems__Yorkshire and Humber,0.2
2025-06-01,E-coli__Carbapenems__Yorkshire and Humber,0.09
2021-10-01,E-coli__Ciprofloxacin__East Midlands,13.02
2021-11-01,E-coli__Ciprofloxacin__East Midlands,13.77
2021-12-01,E-coli__Ciprofloxacin__East Midlands,15.12
2022-01-01,E-coli__Ciprofloxacin__East Midlands,17.68
2022-02-01,E-coli__Ciprofloxacin__East Midlands,17.13
2022-03-01,E-coli__Ciprofloxacin__East Midlands,16.31
2022-04-01,E-coli__Ciprofloxacin__East Midlands,15.87
2022-05-01,E-coli__Ciprofloxacin__East Midlands,15.32
2022-06-01,E-coli__Ciprofloxacin__East Midlands,14.89
2022-07-01,E-coli__Ciprofloxacin__East Midlands,14.42
2022-08-01,E-coli__Ciprofloxacin__East Midlands,14.21
2022-09-01,E-coli__Ciprofloxacin__East Midlands,14.44
2022-10-01,E-coli__Ciprofloxacin__East Midlands,14.95
2022-11-01,E-coli__Ciprofloxacin__East Midlands,14.84
2022-12-01,E-coli__Ciprofloxacin__East Midlands,16.67
2023-01-01,E-coli__Ciprofloxacin__East Midlands,14.07
2023-02-01,E-coli__Ciprofloxacin__East Midlands,13.88
2023-03-01,E-coli__Ciprofloxacin__East Midlands,13.02
2023-04-01,E-coli__Ciprofloxacin__East Midlands,15.11
2023-05-01,E-coli__Ciprofloxacin__East Midlands,16.55
2023-06-01,E-coli__Ciprofloxacin__East Midlands,16.17
2023-07-01,E-coli__Ciprofloxacin__East Midlands,16.67
2023-08-01,E-coli__Ciprofloxacin__East Midlands,15.56
2023-09-01,E-coli__Ciprofloxacin__East Midlands,15.75
2023-10-01,E-coli__Ciprofloxacin__East Midlands,16.13
2023-11-01,E-coli__Ciprofloxacin__East Midlands,17.81
2023-12-01,E-coli__Ciprofloxacin__East Midlands,20.48
2024-01-01,E-coli__Ciprofloxacin__East Midlands,19.74
2024-02-01,E-coli__Ciprofloxacin__East Midlands,19.15
2024-03-01,E-coli__Ciprofloxacin__East Midlands,16.49
2024-04-01,E-coli__Ciprofloxacin__East Midlands,16.92
2024-05-01,E-coli__Ciprofloxacin__East Midlands,17.2
2024-06-01,E-coli__Ciprofloxacin__East Midlands,18.02
2024-07-01,E-coli__Ciprofloxacin__East Midlands,18.67
2024-08-01,E-coli__Ciprofloxacin__East Midlands,17.92
2024-09-01,E-coli__Ciprofloxacin__East Midlands,18.59
2024-10-01,E-coli__Ciprofloxacin__East Midlands,17.29
2024-11-01,E-coli__Ciprofloxacin__East Midlands,17.14
2024-12-01,E-coli__Ciprofloxacin__East Midlands,17.37
2025-01-01,E-coli__Ciprofloxacin__East Midlands,17.86
2025-02-01,E-coli__Ciprofloxacin__East Midlands,19.34
2025-03-01,E-coli__Ciprofloxacin__East Midlands,19.06
2025-04-01,E-coli__Ciprofloxacin__East Midlands,19.93
2025-05-01,E-coli__Ciprofloxacin__East Midlands,19.12
2025-06-01,E-coli__Ciprofloxacin__East Midlands,19.16
2021-10-01,E-coli__Ciprofloxacin__East of England,17.77
2021-11-01,E-coli__Ciprofloxacin__East of England,16.48
2021-12-01,E-coli__Ciprofloxacin__East of England,16.49
2022-01-01,E-coli__Ciprofloxacin__East of England,16.27
2022-02-01,E-coli__Ciprofloxacin__East of England,15.04
2022-03-01,E-coli__Ciprofloxacin__East of England,15.65
2022-04-01,E-coli__Ciprofloxacin__East of England,16.0
2022-05-01,E-coli__Ciprofloxacin__East of England,18.24
2022-06-01,E-coli__Ciprofloxacin__East of England,18.2
2022-07-01,E-coli__Ciprofloxacin__East of England,18.01
2022-08-01,E-coli__Ciprofloxacin__East of England,17.05
2022-09-01,E-coli__Ciprofloxacin__East of England,16.26
2022-10-01,E-coli__Ciprofloxacin__East of England,16.93
2022-11-01,E-coli__Ciprofloxacin__East of England,18.06
2022-12-01,E-coli__Ciprofloxacin__East of England,19.63
2023-01-01,E-coli__Ciprofloxacin__East of England,20.99
2023-02-01,E-coli__Ciprofloxacin__East of England,21.99
2023-03-01,E-coli__Ciprofloxacin__East of England,20.64
2023-04-01,E-coli__Ciprofloxacin__East of England,20.63
2023-05-01,E-coli__Ciprofloxacin__East of England,19.76
2023-06-01,E-coli__Ciprofloxacin__East of England,20.69
2023-07-01,E-coli__Ciprofloxacin__East of England,19.4
2023-08-01,E-coli__Ciprofloxacin__East of England,19.47
2023-09-01,E-coli__Ciprofloxacin__East of England,19.05
2023-10-01,E-coli__Ciprofloxacin__East of England,18.44
2023-11-01,E-coli__Ciprofloxacin__East of England,18.85
2023-12-01,E-coli__Ciprofloxacin__East of England,17.25
2024-01-01,E-coli__Ciprofloxacin__East of England,17.97
2024-02-01,E-coli__Ciprofloxacin__East of England,17.29
2024-03-01,E-coli__Ciprofloxacin__East of England,18.07
2024-04-01,E-coli__Ciprofloxacin__East of England,19.13
2024-05-01,E-coli__Ciprofloxacin__East of England,19.28
2024-06-01,E-coli__Ciprofloxacin__East of England,20.89
2024-07-01,E-coli__Ciprofloxacin__East of England,21.06
2024-08-01,E-coli__Ciprofloxacin__East of England,21.89
2024-09-01,E-coli__Ciprofloxacin__East of England,20.53
2024-10-01,E-coli__Ciprofloxacin__East of England,19.09
2024-11-01,E-coli__Ciprofloxacin__East of England,17.73
2024-12-01,E-coli__Ciprofloxacin__East of England,17.75
2025-01-01,E-coli__Ciprofloxacin__East of England,18.12
2025-02-01,E-coli__Ciprofloxacin__East of England,19.28
2025-03-01,E-coli__Ciprofloxacin__East of England,19.12
2025-04-01,E-coli__Ciprofloxacin__East of England,18.68
2025-05-01,E-coli__Ciprofloxacin__East of England,16.21
2025-06-01,E-coli__Ciprofloxacin__East of England,15.84
2021-10-01,E-coli__Ciprofloxacin__London,25.93
2021-11-01,E-coli__Ciprofloxacin__London,27.84
2021-12-01,E-coli__Ciprofloxacin__London,28.0
2022-01-01,E-coli__Ciprofloxacin__London,28.24
2022-02-01,E-coli__Ciprofloxacin__London,26.45
2022-03-01,E-coli__Ciprofloxacin__London,27.78
2022-04-01,E-coli__Ciprofloxacin__London,28.72
2022-05-01,E-coli__Ciprofloxacin__London,27.98
2022-06-01,E-coli__Ciprofloxacin__London,28.9
2022-07-01,E-coli__Ciprofloxacin__London,28.75
2022-08-01,E-coli__Ciprofloxacin__London,29.1
2022-09-01,E-coli__Ciprofloxacin__London,27.05
2022-10-01,E-coli__Ciprofloxacin__London,26.5
2022-11-01,E-coli__Ciprofloxacin__London,26.92
2022-12-01,E-coli__Ciprofloxacin__London,28.27
2023-01-01,E-coli__Ciprofloxacin__London,27.76
2023-02-01,E-coli__Ciprofloxacin__London,28.28
2023-03-01,E-coli__Ciprofloxacin__London,27.13
2023-04-01,E-coli__Ciprofloxacin__London,28.67
2023-05-01,E-coli__Ciprofloxacin__London,29.26
2023-06-01,E-coli__Ciprofloxacin__London,30.15
2023-07-01,E-coli__Ciprofloxacin__London,28.94
2023-08-01,E-coli__Ciprofloxacin__London,27.67
