,geography,stratum,date,organism,resistance_pct,series_id,model_region,prescribing_rate
6857,Yorkshire and Humber,Piperacillin with tazobactam,2023-05-01,K-pneumoniae,23.86,K-pneumoniae__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6858,North East,Third Generation Cephalosporins,2023-05-01,K-pneumoniae,16.67,K-pneumoniae__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6859,Yorkshire and Humber,Third Generation Cephalosporins,2023-05-01,K-pneumoniae,20.44,K-pneumoniae__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6860,North East,Amikacin,2023-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79
6861,Yorkshire and Humber,Amikacin,2023-05-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6862,North East,Carbapenems,2023-05-01,P-aeruginosa,4.65,P-aeruginosa__Carbapenems__North East,North East and Yorkshire,1.79
6863,Yorkshire and Humber,Carbapenems,2023-05-01,P-aeruginosa,6.85,P-aeruginosa__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6864,North East,Ceftazidime,2023-05-01,P-aeruginosa,2.38,P-aeruginosa__Ceftazidime__North East,North East and Yorkshire,1.79
6865,Yorkshire and Humber,Ceftazidime,2023-05-01,P-aeruginosa,6.67,P-aeruginosa__Ceftazidime__Yorkshire and Humber,North East and Yorkshire,1.79
6866,North East,Ciprofloxacin,2023-05-01,P-aeruginosa,4.65,P-aeruginosa__Ciprofloxacin__North East,North East and Yorkshire,1.79
6867,Yorkshire and Humber,Ciprofloxacin,2023-05-01,P-aeruginosa,20.27,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6868,North East,Piperacillin with tazobactam,2023-05-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6869,Yorkshire and Humber,Piperacillin with tazobactam,2023-05-01,P-aeruginosa,10.67,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6870,North East,Macrolides,2023-05-01,S-pneumoniae,12.5,S-pneumoniae__Macrolides__North East,North East and Yorkshire,1.79
6871,Yorkshire and Humber,Macrolides,2023-05-01,S-pneumoniae,4.51,S-pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79
6872,North East,Penicillin,2023-05-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__North East,North East and Yorkshire,1.79
6873,Yorkshire and Humber,Penicillin,2023-05-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__Yorkshire and Humber,North East and Yorkshire,1.79
6874,North East,Glycopeptides,2023-05-01,e-faecalis,1.64,e-faecalis__Glycopeptides__North East,North East and Yorkshire,1.79
6875,Yorkshire and Humber,Glycopeptides,2023-05-01,e-faecalis,3.96,e-faecalis__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6876,North East,Glycopeptides,2023-05-01,e-faecium,11.43,e-faecium__Glycopeptides__North East,North East and Yorkshire,1.79
6877,Yorkshire and Humber,Glycopeptides,2023-05-01,e-faecium,27.88,e-faecium__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6878,North East,Amikacin,2023-06-01,E-coli,2.26,E-coli__Amikacin__North East,North East and Yorkshire,1.79
6879,Yorkshire and Humber,Amikacin,2023-06-01,E-coli,2.5,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6880,North East,Carbapenems,2023-06-01,E-coli,0.0,E-coli__Carbapenems__North East,North East and Yorkshire,1.79
6881,Yorkshire and Humber,Carbapenems,2023-06-01,E-coli,0.31,E-coli__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6882,North East,Ciprofloxacin,2023-06-01,E-coli,10.99,E-coli__Ciprofloxacin__North East,North East and Yorkshire,1.79
6883,Yorkshire and Humber,Ciprofloxacin,2023-06-01,E-coli,19.41,E-coli__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6884,North East,Co-amoxiclav,2023-06-01,E-coli,31.83,E-coli__Co-amoxiclav__North East,North East and Yorkshire,1.79
6885,Yorkshire and Humber,Co-amoxiclav,2023-06-01,E-coli,43.77,E-coli__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6886,North East,Gentamicin,2023-06-01,E-coli,7.42,E-coli__Gentamicin__North East,North East and Yorkshire,1.79
6887,Yorkshire and Humber,Gentamicin,2023-06-01,E-coli,8.77,E-coli__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6888,North East,Piperacillin with tazobactam,2023-06-01,E-coli,8.26,E-coli__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6889,Yorkshire and Humber,Piperacillin with tazobactam,2023-06-01,E-coli,12.75,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6890,North East,Third Generation Cephalosporins,2023-06-01,E-coli,10.87,E-coli__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6891,Yorkshire and Humber,Third Generation Cephalosporins,2023-06-01,E-coli,15.11,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6892,North East,Amikacin,2023-06-01,K-pneumoniae,5.13,K-pneumoniae__Amikacin__North East,North East and Yorkshire,1.79
6893,Yorkshire and Humber,Amikacin,2023-06-01,K-pneumoniae,5.0,K-pneumoniae__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6894,North East,Carbapenems,2023-06-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__North East,North East and Yorkshire,1.79
6895,Yorkshire and Humber,Carbapenems,2023-06-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6896,North East,Ciprofloxacin,2023-06-01,K-pneumoniae,20.0,K-pneumoniae__Ciprofloxacin__North East,North East and Yorkshire,1.79
6897,Yorkshire and Humber,Ciprofloxacin,2023-06-01,K-pneumoniae,19.65,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6898,North East,Co-amoxiclav,2023-06-01,K-pneumoniae,37.0,K-pneumoniae__Co-amoxiclav__North East,North East and Yorkshire,1.79
6899,Yorkshire and Humber,Co-amoxiclav,2023-06-01,K-pneumoniae,33.33,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6900,North East,Gentamicin,2023-06-01,K-pneumoniae,9.01,K-pneumoniae__Gentamicin__North East,North East and Yorkshire,1.79
6901,Yorkshire and Humber,Gentamicin,2023-06-01,K-pneumoniae,9.44,K-pneumoniae__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6902,North East,Piperacillin with tazobactam,2023-06-01,K-pneumoniae,19.81,K-pneumoniae__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6903,Yorkshire and Humber,Piperacillin with tazobactam,2023-06-01,K-pneumoniae,21.64,K-pneumoniae__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6904,North East,Third Generation Cephalosporins,2023-06-01,K-pneumoniae,14.95,K-pneumoniae__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6905,Yorkshire and Humber,Third Generation Cephalosporins,2023-06-01,K-pneumoniae,17.05,K-pneumoniae__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6906,North East,Amikacin,2023-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79
6907,Yorkshire and Humber,Amikacin,2023-06-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6908,North East,Carbapenems,2023-06-01,P-aeruginosa,2.22,P-aeruginosa__Carbapenems__North East,North East and Yorkshire,1.79
6909,Yorkshire and Humber,Carbapenems,2023-06-01,P-aeruginosa,7.14,P-aeruginosa__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6910,North East,Ceftazidime,2023-06-01,P-aeruginosa,2.44,P-aeruginosa__Ceftazidime__North East,North East and Yorkshire,1.79
6911,Yorkshire and Humber,Ceftazidime,2023-06-01,P-aeruginosa,5.95,P-aeruginosa__Ceftazidime__Yorkshire and Humber,North East and Yorkshire,1.79
6912,North East,Ciprofloxacin,2023-06-01,P-aeruginosa,2.33,P-aeruginosa__Ciprofloxacin__North East,North East and Yorkshire,1.79
6913,Yorkshire and Humber,Ciprofloxacin,2023-06-01,P-aeruginosa,19.28,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6914,North East,Piperacillin with tazobactam,2023-06-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6915,Yorkshire and Humber,Piperacillin with tazobactam,2023-06-01,P-aeruginosa,8.24,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6916,North East,Macrolides,2023-06-01,S-pneumoniae,3.03,S-pneumoniae__Macrolides__North East,North East and Yorkshire,1.79
6917,Yorkshire and Humber,Macrolides,2023-06-01,S-pneumoniae,4.59,S-pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79
6918,North East,Penicillin,2023-06-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__North East,North East and Yorkshire,1.79
6919,Yorkshire and Humber,Penicillin,2023-06-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__Yorkshire and Humber,North East and Yorkshire,1.79
6920,North East,Glycopeptides,2023-06-01,e-faecalis,2.38,e-faecalis__Glycopeptides__North East,North East and Yorkshire,1.79
6921,Yorkshire and Humber,Glycopeptides,2023-06-01,e-faecalis,4.49,e-faecalis__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6922,North East,Glycopeptides,2023-06-01,e-faecium,11.11,e-faecium__Glycopeptides__North East,North East and Yorkshire,1.79
6923,Yorkshire and Humber,Glycopeptides,2023-06-01,e-faecium,26.04,e-faecium__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6924,North East,Amikacin,2023-07-01,E-coli,0.0,E-coli__Amikacin__North East,North East and Yorkshire,1.79
6925,Yorkshire and Humber,Amikacin,2023-07-01,E-coli,2.13,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6926,North East,Carbapenems,2023-07-01,E-coli,0.0,E-coli__Carbapenems__North East,North East and Yorkshire,1.79
6927,Yorkshire and Humber,Carbapenems,2023-07-01,E-coli,0.41,E-coli__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6928,North East,Ciprofloxacin,2023-07-01,E-coli,11.98,E-coli__Ciprofloxacin__North East,North East and Yorkshire,1.79
6929,Yorkshire and Humber,Ciprofloxacin,2023-07-01,E-coli,19.63,E-coli__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6930,North East,Co-amoxiclav,2023-07-01,E-coli,30.96,E-coli__Co-amoxiclav__North East,North East and Yorkshire,1.79
6931,Yorkshire and Humber,Co-amoxiclav,2023-07-01,E-coli,43.73,E-coli__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6932,North East,Gentamicin,2023-07-01,E-coli,6.65,E-coli__Gentamicin__North East,North East and Yorkshire,1.79
6933,Yorkshire and Humber,Gentamicin,2023-07-01,E-coli,9.31,E-coli__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6934,North East,Piperacillin with tazobactam,2023-07-01,E-coli,8.03,E-coli__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6935,Yorkshire and Humber,Piperacillin with tazobactam,2023-07-01,E-coli,11.57,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6936,North East,Third Generation Cephalosporins,2023-07-01,E-coli,10.61,E-coli__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6937,Yorkshire and Humber,Third Generation Cephalosporins,2023-07-01,E-coli,15.46,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6938,North East,Amikacin,2023-07-01,K-pneumoniae,4.65,K-pneumoniae__Amikacin__North East,North East and Yorkshire,1.79
6939,Yorkshire and Humber,Amikacin,2023-07-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6940,North East,Carbapenems,2023-07-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__North East,North East and Yorkshire,1.79
6941,Yorkshire and Humber,Carbapenems,2023-07-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6942,North East,Ciprofloxacin,2023-07-01,K-pneumoniae,19.47,K-pneumoniae__Ciprofloxacin__North East,North East and Yorkshire,1.79
6943,Yorkshire and Humber,Ciprofloxacin,2023-07-01,K-pneumoniae,19.21,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6944,North East,Co-amoxiclav,2023-07-01,K-pneumoniae,38.05,K-pneumoniae__Co-amoxiclav__North East,North East and Yorkshire,1.79
6945,Yorkshire and Humber,Co-amoxiclav,2023-07-01,K-pneumoniae,26.85,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6946,North East,Gentamicin,2023-07-01,K-pneumoniae,9.45,K-pneumoniae__Gentamicin__North East,North East and Yorkshire,1.79
6947,Yorkshire and Humber,Gentamicin,2023-07-01,K-pneumoniae,7.18,K-pneumoniae__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6948,North East,Piperacillin with tazobactam,2023-07-01,K-pneumoniae,20.0,K-pneumoniae__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6949,Yorkshire and Humber,Piperacillin with tazobactam,2023-07-01,K-pneumoniae,17.98,K-pneumoniae__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6950,North East,Third Generation Cephalosporins,2023-07-01,K-pneumoniae,16.13,K-pneumoniae__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6951,Yorkshire and Humber,Third Generation Cephalosporins,2023-07-01,K-pneumoniae,14.04,K-pneumoniae__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6952,North East,Amikacin,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__North East,North East and Yorkshire,1.79
6953,Yorkshire and Humber,Amikacin,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6954,North East,Carbapenems,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Carbapenems__North East,North East and Yorkshire,1.79
6955,Yorkshire and Humber,Carbapenems,2023-07-01,P-aeruginosa,7.14,P-aeruginosa__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6956,North East,Ceftazidime,2023-07-01,P-aeruginosa,2.17,P-aeruginosa__Ceftazidime__North East,North East and Yorkshire,1.79
6957,Yorkshire and Humber,Ceftazidime,2023-07-01,P-aeruginosa,4.88,P-aeruginosa__Ceftazidime__Yorkshire and Humber,North East and Yorkshire,1.79
6958,North East,Ciprofloxacin,2023-07-01,P-aeruginosa,4.0,P-aeruginosa__Ciprofloxacin__North East,North East and Yorkshire,1.79
6959,Yorkshire and Humber,Ciprofloxacin,2023-07-01,P-aeruginosa,18.29,P-aeruginosa__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6960,North East,Piperacillin with tazobactam,2023-07-01,P-aeruginosa,0.0,P-aeruginosa__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6961,Yorkshire and Humber,Piperacillin with tazobactam,2023-07-01,P-aeruginosa,5.95,P-aeruginosa__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6962,North East,Macrolides,2023-07-01,S-pneumoniae,2.86,S-pneumoniae__Macrolides__North East,North East and Yorkshire,1.79
6963,Yorkshire and Humber,Macrolides,2023-07-01,S-pneumoniae,3.53,S-pneumoniae__Macrolides__Yorkshire and Humber,North East and Yorkshire,1.79
6964,North East,Penicillin,2023-07-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__North East,North East and Yorkshire,1.79
6965,Yorkshire and Humber,Penicillin,2023-07-01,S-pneumoniae,0.0,S-pneumoniae__Penicillin__Yorkshire and Humber,North East and Yorkshire,1.79
6966,North East,Glycopeptides,2023-07-01,e-faecalis,0.0,e-faecalis__Glycopeptides__North East,North East and Yorkshire,1.79
6967,Yorkshire and Humber,Glycopeptides,2023-07-01,e-faecalis,5.26,e-faecalis__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6968,North East,Glycopeptides,2023-07-01,e-faecium,13.89,e-faecium__Glycopeptides__North East,North East and Yorkshire,1.79
6969,Yorkshire and Humber,Glycopeptides,2023-07-01,e-faecium,24.44,e-faecium__Glycopeptides__Yorkshire and Humber,North East and Yorkshire,1.79
6970,North East,Amikacin,2023-08-01,E-coli,0.83,E-coli__Amikacin__North East,North East and Yorkshire,1.79
6971,Yorkshire and Humber,Amikacin,2023-08-01,E-coli,1.53,E-coli__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6972,North East,Carbapenems,2023-08-01,E-coli,0.0,E-coli__Carbapenems__North East,North East and Yorkshire,1.79
6973,Yorkshire and Humber,Carbapenems,2023-08-01,E-coli,0.1,E-coli__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6974,North East,Ciprofloxacin,2023-08-01,E-coli,13.62,E-coli__Ciprofloxacin__North East,North East and Yorkshire,1.79
6975,Yorkshire and Humber,Ciprofloxacin,2023-08-01,E-coli,19.94,E-coli__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6976,North East,Co-amoxiclav,2023-08-01,E-coli,33.74,E-coli__Co-amoxiclav__North East,North East and Yorkshire,1.79
6977,Yorkshire and Humber,Co-amoxiclav,2023-08-01,E-coli,43.67,E-coli__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6978,North East,Gentamicin,2023-08-01,E-coli,9.38,E-coli__Gentamicin__North East,North East and Yorkshire,1.79
6979,Yorkshire and Humber,Gentamicin,2023-08-01,E-coli,10.79,E-coli__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6980,North East,Piperacillin with tazobactam,2023-08-01,E-coli,7.59,E-coli__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
6981,Yorkshire and Humber,Piperacillin with tazobactam,2023-08-01,E-coli,10.51,E-coli__Piperacillin with tazobactam__Yorkshire and Humber,North East and Yorkshire,1.79
6982,North East,Third Generation Cephalosporins,2023-08-01,E-coli,11.24,E-coli__Third Generation Cephalosporins__North East,North East and Yorkshire,1.79
6983,Yorkshire and Humber,Third Generation Cephalosporins,2023-08-01,E-coli,14.78,E-coli__Third Generation Cephalosporins__Yorkshire and Humber,North East and Yorkshire,1.79
6984,North East,Amikacin,2023-08-01,K-pneumoniae,4.88,K-pneumoniae__Amikacin__North East,North East and Yorkshire,1.79
6985,Yorkshire and Humber,Amikacin,2023-08-01,K-pneumoniae,0.0,K-pneumoniae__Amikacin__Yorkshire and Humber,North East and Yorkshire,1.79
6986,North East,Carbapenems,2023-08-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__North East,North East and Yorkshire,1.79
6987,Yorkshire and Humber,Carbapenems,2023-08-01,K-pneumoniae,0.0,K-pneumoniae__Carbapenems__Yorkshire and Humber,North East and Yorkshire,1.79
6988,North East,Ciprofloxacin,2023-08-01,K-pneumoniae,14.52,K-pneumoniae__Ciprofloxacin__North East,North East and Yorkshire,1.79
6989,Yorkshire and Humber,Ciprofloxacin,2023-08-01,K-pneumoniae,13.73,K-pneumoniae__Ciprofloxacin__Yorkshire and Humber,North East and Yorkshire,1.79
6990,North East,Co-amoxiclav,2023-08-01,K-pneumoniae,36.36,K-pneumoniae__Co-amoxiclav__North East,North East and Yorkshire,1.79
6991,Yorkshire and Humber,Co-amoxiclav,2023-08-01,K-pneumoniae,24.85,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,North East and Yorkshire,1.79
6992,North East,Gentamicin,2023-08-01,K-pneumoniae,6.77,K-pneumoniae__Gentamicin__North East,North East and Yorkshire,1.79
6993,Yorkshire and Humber,Gentamicin,2023-08-01,K-pneumoniae,3.4,K-pneumoniae__Gentamicin__Yorkshire and Humber,North East and Yorkshire,1.79
6994,North East,Piperacillin with tazobactam,2023-08-01,K-pneumoniae,21.43,K-pneumoniae__Piperacillin with tazobactam__North East,North East and Yorkshire,1.79
