geography,stratum,date,organism,resistance_pct
East of England,Amikacin,2025-01-01,E-coli,2.9
East of England,Amikacin,2025-02-01,E-coli,2.4
East of England,Amikacin,2025-03-01,E-coli,2.62
East of England,Amikacin,2025-04-01,E-coli,3.71
East of England,Amikacin,2025-05-01,E-coli,3.7
East of England,Amikacin,2025-06-01,E-coli,3.14
East of England,Carbapenems,2020-10-01,E-coli,0.11
East of England,Carbapenems,2020-11-01,E-coli,0.0
East of England,Carbapenems,2020-12-01,E-coli,0.14
East of England,Carbapenems,2021-01-01,E-coli,0.13
East of England,Carbapenems,2021-02-01,E-coli,0.13
East of England,Carbapenems,2021-03-01,E-coli,0.12
East of England,Carbapenems,2021-04-01,E-coli,0.11
East of England,Carbapenems,2021-05-01,E-coli,0.21
East of England,Carbapenems,2021-06-01,E-coli,0.1
East of England,Carbapenems,2021-07-01,E-coli,0.1
East of England,Carbapenems,2021-08-01,E-coli,0.0
East of England,Carbapenems,2021-09-01,E-coli,0.1
East of England,Carbapenems,2021-10-01,E-coli,0.1
East of England,Carbapenems,2021-11-01,E-coli,0.1
East of England,Carbapenems,2021-12-01,E-coli,0.0
East of England,Carbapenems,2022-01-01,E-coli,0.0
East of England,Carbapenems,2022-02-01,E-coli,0.0
East of England,Carbapenems,2022-03-01,E-coli,0.12
East of England,Carbapenems,2022-04-01,E-coli,0.11
East of England,Carbapenems,2022-05-01,E-coli,0.11
East of England,Carbapenems,2022-06-01,E-coli,0.0
East of England,Carbapenems,2022-07-01,E-coli,0.0
East of England,Carbapenems,2022-08-01,E-coli,0.0
East of England,Carbapenems,2022-09-01,E-coli,0.19
East of England,Carbapenems,2022-10-01,E-coli,0.19
East of England,Carbapenems,2022-11-01,E-coli,0.2
East of England,Carbapenems,2022-12-01,E-coli,0.11
East of England,Carbapenems,2023-01-01,E-coli,0.32
East of England,Carbapenems,2023-02-01,E-coli,0.34
East of England,Carbapenems,2023-03-01,E-coli,0.21
East of England,Carbapenems,2023-04-01,E-coli,0.21
East of England,Carbapenems,2023-05-01,E-coli,0.29
East of England,Carbapenems,2023-06-01,E-coli,0.29
East of England,Carbapenems,2023-07-01,E-coli,0.09
East of England,Carbapenems,2023-08-01,E-coli,0.0
East of England,Carbapenems,2023-09-01,E-coli,0.09
East of England,Carbapenems,2023-10-01,E-coli,0.09
East of England,Carbapenems,2023-11-01,E-coli,0.2
East of England,Carbapenems,2023-12-01,E-coli,0.2
East of England,Carbapenems,2024-01-01,E-coli,0.2
East of England,Carbapenems,2024-02-01,E-coli,0.1
East of England,Carbapenems,2024-03-01,E-coli,0.0
East of England,Carbapenems,2024-04-01,E-coli,0.29
East of England,Carbapenems,2024-05-01,E-coli,0.27
East of England,Carbapenems,2024-06-01,E-coli,0.26
East of England,Carbapenems,2024-07-01,E-coli,0.08
East of England,Carbapenems,2024-08-01,E-coli,0.08
East of England,Carbapenems,2024-09-01,E-coli,0.08
East of England,Carbapenems,2024-10-01,E-coli,0.0
East of England,Carbapenems,2024-11-01,E-coli,0.0
East of England,Carbapenems,2024-12-01,E-coli,0.09
East of England,Carbapenems,2025-01-01,E-coli,0.09
East of England,Carbapenems,2025-02-01,E-coli,0.19
East of England,Carbapenems,2025-03-01,E-coli,0.09
East of England,Carbapenems,2025-04-01,E-coli,0.1
East of England,Carbapenems,2025-05-01,E-coli,0.0
East of England,Carbapenems,2025-06-01,E-coli,0.09
East of England,Ciprofloxacin,2020-10-01,E-coli,20.41
East of England,Ciprofloxacin,2020-11-01,E-coli,19.18
East of England,Ciprofloxacin,2020-12-01,E-coli,18.21
East of England,Ciprofloxacin,2021-01-01,E-coli,17.8
East of England,Ciprofloxacin,2021-02-01,E-coli,18.3
East of England,Ciprofloxacin,2021-03-01,E-coli,19.04
East of England,Ciprofloxacin,2021-04-01,E-coli,19.07
East of England,Ciprofloxacin,2021-05-01,E-coli,19.33
East of England,Ciprofloxacin,2021-06-01,E-coli,18.42
East of England,Ciprofloxacin,2021-07-01,E-coli,17.35
East of England,Ciprofloxacin,2021-08-01,E-coli,17.58
East of England,Ciprofloxacin,2021-09-01,E-coli,17.85
East of England,Ciprofloxacin,2021-10-01,E-coli,17.77
East of England,Ciprofloxacin,2021-11-01,E-coli,16.48
East of England,Ciprofloxacin,2021-12-01,E-coli,16.49
East of England,Ciprofloxacin,2022-01-01,E-coli,16.27
East of England,Ciprofloxacin,2022-02-01,E-coli,15.04
East of England,Ciprofloxacin,2022-03-01,E-coli,15.65
East of England,Ciprofloxacin,2022-04-01,E-coli,16.0
East of England,Ciprofloxacin,2022-05-01,E-coli,18.24
East of England,Ciprofloxacin,2022-06-01,E-coli,18.2
East of England,Ciprofloxacin,2022-07-01,E-coli,18.01
East of England,Ciprofloxacin,2022-08-01,E-coli,17.05
East of England,Ciprofloxacin,2022-09-01,E-coli,16.26
East of England,Ciprofloxacin,2022-10-01,E-coli,16.93
East of England,Ciprofloxacin,2022-11-01,E-coli,18.06
East of England,Ciprofloxacin,2022-12-01,E-coli,19.63
East of England,Ciprofloxacin,2023-01-01,E-coli,20.99
East of England,Ciprofloxacin,2023-02-01,E-coli,21.99
East of England,Ciprofloxacin,2023-03-01,E-coli,20.64
East of England,Ciprofloxacin,2023-04-01,E-coli,20.63
East of England,Ciprofloxacin,2023-05-01,E-coli,19.76
East of England,Ciprofloxacin,2023-06-01,E-coli,20.69
East of England,Ciprofloxacin,2023-07-01,E-coli,19.4
East of England,Ciprofloxacin,2023-08-01,E-coli,19.47
East of England,Ciprofloxacin,2023-09-01,E-coli,19.05
East of England,Ciprofloxacin,2023-10-01,E-coli,18.44
East of England,Ciprofloxacin,2023-11-01,E-coli,18.85
East of England,Ciprofloxacin,2023-12-01,E-coli,17.25
East of England,Ciprofloxacin,2024-01-01,E-coli,17.97
East of England,Ciprofloxacin,2024-02-01,E-coli,17.29
East of England,Ciprofloxacin,2024-03-01,E-coli,18.07
East of England,Ciprofloxacin,2024-04-01,E-coli,19.13
East of England,Ciprofloxacin,2024-05-01,E-coli,19.28
East of England,Ciprofloxacin,2024-06-01,E-coli,20.89
East of England,Ciprofloxacin,2024-07-01,E-coli,21.06
East of England,Ciprofloxacin,2024-08-01,E-coli,21.89
East of England,Ciprofloxacin,2024-09-01,E-coli,20.53
East of England,Ciprofloxacin,2024-10-01,E-coli,19.09
East of England,Ciprofloxacin,2024-11-01,E-coli,17.73
East of England,Ciprofloxacin,2024-12-01,E-coli,17.75
East of England,Ciprofloxacin,2025-01-01,E-coli,18.12
East of England,Ciprofloxacin,2025-02-01,E-coli,19.28
East of England,Ciprofloxacin,2025-03-01,E-coli,19.12
East of England,Ciprofloxacin,2025-04-01,E-coli,18.68
East of England,Ciprofloxacin,2025-05-01,E-coli,16.21
East of England,Ciprofloxacin,2025-06-01,E-coli,15.84
East of England,Co-amoxiclav,2020-10-01,E-coli,46.97
East of England,Co-amoxiclav,2020-11-01,E-coli,46.03
East of England,Co-amoxiclav,2020-12-01,E-coli,44.2
East of England,Co-amoxiclav,2021-01-01,E-coli,43.76
East of England,Co-amoxiclav,2021-02-01,E-coli,43.52
East of England,Co-amoxiclav,2021-03-01,E-coli,45.99
East of England,Co-amoxiclav,2021-04-01,E-coli,46.78
East of England,Co-amoxiclav,2021-05-01,E-coli,43.7
East of England,Co-amoxiclav,2021-06-01,E-coli,43.4
East of England,Co-amoxiclav,2021-07-01,E-coli,41.91
East of England,Co-amoxiclav,2021-08-01,E-coli,44.97
East of England,Co-amoxiclav,2021-09-01,E-coli,43.78
East of England,Co-amoxiclav,2021-10-01,E-coli,44.48
East of England,Co-amoxiclav,2021-11-01,E-coli,42.91
East of England,Co-amoxiclav,2021-12-01,E-coli,42.42
East of England,Co-amoxiclav,2022-01-01,E-coli,41.65
East of England,Co-amoxiclav,2022-02-01,E-coli,44.25
East of England,Co-amoxiclav,2022-03-01,E-coli,45.57
East of England,Co-amoxiclav,2022-04-01,E-coli,44.46
East of England,Co-amoxiclav,2022-05-01,E-coli,42.87
East of England,Co-amoxiclav,2022-06-01,E-coli,41.86
East of England,Co-amoxiclav,2022-07-01,E-coli,42.74
East of England,Co-amoxiclav,2022-08-01,E-coli,43.22
East of England,Co-amoxiclav,2022-09-01,E-coli,44.54
East of England,Co-amoxiclav,2022-10-01,E-coli,42.3
East of England,Co-amoxiclav,2022-11-01,E-coli,42.3
East of England,Co-amoxiclav,2022-12-01,E-coli,44.57
East of England,Co-amoxiclav,2023-01-01,E-coli,49.21
East of England,Co-amoxiclav,2023-02-01,E-coli,48.94
East of England,Co-amoxiclav,2023-03-01,E-coli,46.87
East of England,Co-amoxiclav,2023-04-01,E-coli,45.16
East of England,Co-amoxiclav,2023-05-01,E-coli,44.11
East of England,Co-amoxiclav,2023-06-01,E-coli,43.18
East of England,Co-amoxiclav,2023-07-01,E-coli,42.53
East of England,Co-amoxiclav,2023-08-01,E-coli,42.04
East of England,Co-amoxiclav,2023-09-01,E-coli,43.02
East of England,Co-amoxiclav,2023-10-01,E-coli,42.75
East of England,Co-amoxiclav,2023-11-01,E-coli,43.07
East of England,Co-amoxiclav,2023-12-01,E-coli,41.0
East of England,Co-amoxiclav,2024-01-01,E-coli,41.16
East of England,Co-amoxiclav,2024-02-01,E-coli,40.85
East of England,Co-amoxiclav,2024-03-01,E-coli,40.67
East of England,Co-amoxiclav,2024-04-01,E-coli,38.66
East of England,Co-amoxiclav,2024-05-01,E-coli,39.07
East of England,Co-amoxiclav,2024-06-01,E-coli,38.64
East of England,Co-amoxiclav,2024-07-01,E-coli,40.81
East of England,Co-amoxiclav,2024-08-01,E-coli,42.36
East of England,Co-amoxiclav,2024-09-01,E-coli,44.22
East of England,Co-amoxiclav,2024-10-01,E-coli,44.27
East of England,Co-amoxiclav,2024-11-01,E-coli,43.32
East of England,Co-amoxiclav,2024-12-01,E-coli,42.33
East of England,Co-amoxiclav,2025-01-01,E-coli,43.02
East of England,Co-amoxiclav,2025-02-01,E-coli,43.3
East of England,Co-amoxiclav,2025-03-01,E-coli,41.41
East of England,Co-amoxiclav,2025-04-01,E-coli,39.02
East of England,Co-amoxiclav,2025-05-01,E-coli,38.97
East of England,Co-amoxiclav,2025-06-01,E-coli,41.47
East of England,Gentamicin,2020-10-01,E-coli,12.47
East of England,Gentamicin,2020-11-01,E-coli,12.61
East of England,Gentamicin,2020-12-01,E-coli,11.28
East of England,Gentamicin,2021-01-01,E-coli,9.02
East of England,Gentamicin,2021-02-01,E-coli,9.76
East of England,Gentamicin,2021-03-01,E-coli,9.93
East of England,Gentamicin,2021-04-01,E-coli,10.94
East of England,Gentamicin,2021-05-01,E-coli,10.88
East of England,Gentamicin,2021-06-01,E-coli,10.08
East of England,Gentamicin,2021-07-01,E-coli,9.75
East of England,Gentamicin,2021-08-01,E-coli,8.81
East of England,Gentamicin,2021-09-01,E-coli,9.67
East of England,Gentamicin,2021-10-01,E-coli,8.93
East of England,Gentamicin,2021-11-01,E-coli,9.56
East of England,Gentamicin,2021-12-01,E-coli,9.05
East of England,Gentamicin,2022-01-01,E-coli,8.96
East of England,Gentamicin,2022-02-01,E-coli,9.18
East of England,Gentamicin,2022-03-01,E-coli,9.13
East of England,Gentamicin,2022-04-01,E-coli,9.82
East of England,Gentamicin,2022-05-01,E-coli,9.86
East of England,Gentamicin,2022-06-01,E-coli,10.71
East of England,Gentamicin,2022-07-01,E-coli,10.86
East of England,Gentamicin,2022-08-01,E-coli,9.93
East of England,Gentamicin,2022-09-01,E-coli,8.78
East of England,Gentamicin,2022-10-01,E-coli,9.56
East of England,Gentamicin,2022-11-01,E-coli,10.49
East of England,Gentamicin,2022-12-01,E-coli,12.21
East of England,Gentamicin,2023-01-01,E-coli,12.54
East of England,Gentamicin,2023-02-01,E-coli,12.2
East of England,Gentamicin,2023-03-01,E-coli,10.46
East of England,Gentamicin,2023-04-01,E-coli,10.38
East of England,Gentamicin,2023-05-01,E-coli,11.24
East of England,Gentamicin,2023-06-01,E-coli,13.29
East of England,Gentamicin,2023-07-01,E-coli,12.97
East of England,Gentamicin,2023-08-01,E-coli,12.83
East of England,Gentamicin,2023-09-01,E-coli,12.48
East of England,Gentamicin,2023-10-01,E-coli,12.07
East of England,Gentamicin,2023-11-01,E-coli,11.34
East of England,Gentamicin,2023-12-01,E-coli,10.72
East of England,Gentamicin,2024-01-01,E-coli,10.3
East of England,Gentamicin,2024-02-01,E-coli,10.02
East of England,Gentamicin,2024-03-01,E-coli,10.85
East of England,Gentamicin,2024-04-01,E-coli,11.63
East of England,Gentamicin,2024-05-01,E-coli,13.41
East of England,Gentamicin,2024-06-01,E-coli,13.19
East of England,Gentamicin,2024-07-01,E-coli,14.4
East of England,Gentamicin,2024-08-01,E-coli,14.4
East of England,Gentamicin,2024-09-01,E-coli,13.31
East of England,Gentamicin,2024-10-01,E-coli,12.11
East of England,Gentamicin,2024-11-01,E-coli,11.48
East of England,Gentamicin,2024-12-01,E-coli,11.85
East of England,Gentamicin,2025-01-01,E-coli,10.66
East of England,Gentamicin,2025-02-01,E-coli,9.59
East of England,Gentamicin,2025-03-01,E-coli,9.72
East of England,Gentamicin,2025-04-01,E-coli,10.23
East of England,Gentamicin,2025-05-01,E-coli,9.97
East of England,Gentamicin,2025-06-01,E-coli,9.94
East of England,Piperacillin with tazobactam,2020-10-01,E-coli,11.72
East of England,Piperacillin with tazobactam,2020-11-01,E-coli,9.62
East of England,Piperacillin with tazobactam,2020-12-01,E-coli,10.92
East of England,Piperacillin with tazobactam,2021-01-01,E-coli,13.11
East of England,Piperacillin with tazobactam,2021-02-01,E-coli,14.15
East of England,Piperacillin with tazobactam,2021-03-01,E-coli,13.7
East of England,Piperacillin with tazobactam,2021-04-01,E-coli,13.91
East of England,Piperacillin with tazobactam,2021-05-01,E-coli,12.53
East of England,Piperacillin with tazobactam,2021-06-01,E-coli,12.37
East of England,Piperacillin with tazobactam,2021-07-01,E-coli,11.46
East of England,Piperacillin with tazobactam,2021-08-01,E-coli,12.73
East of England,Piperacillin with tazobactam,2021-09-01,E-coli,13.17
East of England,Piperacillin with tazobactam,2021-10-01,E-coli,14.07
East of England,Piperacillin with tazobactam,2021-11-01,E-coli,14.36
East of England,Piperacillin with tazobactam,2021-12-01,E-coli,12.76
East of England,Piperacillin with tazobactam,2022-01-01,E-coli,10.61
East of England,Piperacillin with tazobactam,2022-02-01,E-coli,9.46
East of England,Piperacillin with tazobactam,2022-03-01,E-coli,9.89
East of England,Piperacillin with tazobactam,2022-04-01,E-coli,11.23
East of England,Piperacillin with tazobactam,2022-05-01,E-coli,12.24
East of England,Piperacillin with tazobactam,2022-06-01,E-coli,13.19
East of England,Piperacillin with tazobactam,2022-07-01,E-coli,13.4
East of England,Piperacillin with tazobactam,2022-08-01,E-coli,13.66
East of England,Piperacillin with tazobactam,2022-09-01,E-coli,14.65
East of England,Piperacillin with tazobactam,2022-10-01,E-coli,12.06
East of England,Piperacillin with tazobactam,2022-11-01,E-coli,10.77
East of England,Piperacillin with tazobactam,2022-12-01,E-coli,10.15
East of England,Piperacillin with tazobactam,2023-01-01,E-coli,13.91
East of England,Piperacillin with tazobactam,2023-02-01,E-coli,13.95
East of England,Piperacillin with tazobactam,2023-03-01,E-coli,14.38
East of England,Piperacillin with tazobactam,2023-04-01,E-coli,13.8
East of England,Piperacillin with tazobactam,2023-05-01,E-coli,13.95
East of England,Piperacillin with tazobactam,2023-06-01,E-coli,14.18
East of England,Piperacillin with tazobactam,2023-07-01,E-coli,14.56
East of England,Piperacillin with tazobactam,2023-08-01,E-coli,14.7
East of England,Piperacillin with tazobactam,2023-09-01,E-coli,14.68
East of England,Piperacillin with tazobactam,2023-10-01,E-coli,13.75
East of England,Piperacillin with tazobactam,2023-11-01,E-coli,13.3
East of England,Piperacillin with tazobactam,2023-12-01,E-coli,12.42
East of England,Piperacillin with tazobactam,2024-01-01,E-coli,13.51
East of England,Piperacillin with tazobactam,2024-02-01,E-coli,14.3
East of England,Piperacillin with tazobactam,2024-03-01,E-coli,13.82
East of England,Piperacillin with tazobactam,2024-04-01,E-coli,13.5
East of England,Piperacillin with tazobactam,2024-05-01,E-coli,12.71
East of England,Piperacillin with tazobactam,2024-06-01,E-coli,11.47
East of England,Piperacillin with tazobactam,2024-07-01,E-coli,11.22
East of England,Piperacillin with tazobactam,2024-08-01,E-coli,11.62
East of England,Piperacillin with tazobactam,2024-09-01,E-coli,12.78
East of England,Piperacillin with tazobactam,2024-10-01,E-coli,12.6
East of England,Piperacillin with tazobactam,2024-11-01,E-coli,13.11
East of England,Piperacillin with tazobactam,2024-12-01,E-coli,12.75
East of England,Piperacillin with tazobactam,2025-01-01,E-coli,12.6
East of England,Piperacillin with tazobactam,2025-02-01,E-coli,12.73
East of England,Piperacillin with tazobactam,2025-03-01,E-coli,13.46
East of England,Piperacillin with tazobactam,2025-04-01,E-coli,13.69
East of England,Piperacillin with tazobactam,2025-05-01,E-coli,13.74
East of England,Piperacillin with tazobactam,2025-06-01,E-coli,14.24
East of England,Third Generation Cephalosporins,2020-10-01,E-coli,14.97
East of England,Third Generation Cephalosporins,2020-11-01,E-coli,12.69
East of England,Third Generation Cephalosporins,2020-12-01,E-coli,13.47
East of England,Third Generation Cephalosporins,2021-01-01,E-coli,14.51
East of England,Third Generation Cephalosporins,2021-02-01,E-coli,15.89
East of England,Third Generation Cephalosporins,2021-03-01,E-coli,14.52
East of England,Third Generation Cephalosporins,2021-04-01,E-coli,13.67
East of England,Third Generation Cephalosporins,2021-05-01,E-coli,13.08
East of England,Third Generation Cephalosporins,2021-06-01,E-coli,13.16
East of England,Third Generation Cephalosporins,2021-07-01,E-coli,11.36
East of England,Third Generation Cephalosporins,2021-08-01,E-coli,11.9
East of England,Third Generation Cephalosporins,2021-09-01,E-coli,12.78
East of England,Third Generation Cephalosporins,2021-10-01,E-coli,13.16
East of England,Third Generation Cephalosporins,2021-11-01,E-coli,12.45
East of England,Third Generation Cephalosporins,2021-12-01,E-coli,11.53
East of England,Third Generation Cephalosporins,2022-01-01,E-coli,11.91
East of England,Third Generation Cephalosporins,2022-02-01,E-coli,12.15
East of England,Third Generation Cephalosporins,2022-03-01,E-coli,11.79
East of England,Third Generation Cephalosporins,2022-04-01,E-coli,11.68
East of England,Third Generation Cephalosporins,2022-05-01,E-coli,13.91
East of England,Third Generation Cephalosporins,2022-06-01,E-coli,15.13
East of England,Third Generation Cephalosporins,2022-07-01,E-coli,15.07
East of England,Third Generation Cephalosporins,2022-08-01,E-coli,13.56
East of England,Third Generation Cephalosporins,2022-09-01,E-coli,12.74
East of England,Third Generation Cephalosporins,2022-10-01,E-coli,12.93
East of England,Third Generation Cephalosporins,2022-11-01,E-coli,13.45
East of England,Third Generation Cephalosporins,2022-12-01,E-coli,14.49
East of England,Third Generation Cephalosporins,2023-01-01,E-coli,15.59
East of England,Third Generation Cephalosporins,2023-02-01,E-coli,15.88
East of England,Third Generation Cephalosporins,2023-03-01,E-coli,15.79
East of England,Third Generation Cephalosporins,2023-04-01,E-coli,17.31
East of England,Third Generation Cephalosporins,2023-05-01,E-coli,16.49
East of England,Third Generation Cephalosporins,2023-06-01,E-coli,16.73
East of England,Third Generation Cephalosporins,2023-07-01,E-coli,15.33
East of England,Third Generation Cephalosporins,2023-08-01,E-coli,15.12
East of England,Third Generation Cephalosporins,2023-09-01,E-coli,16.26
East of England,Third Generation Cephalosporins,2023-10-01,E-coli,16.47
East of England,Third Generation Cephalosporins,2023-11-01,E-coli,17.43
East of England,Third Generation Cephalosporins,2023-12-01,E-coli,16.2
East of England,Third Generation Cephalosporins,2024-01-01,E-coli,15.11
East of England,Third Generation Cephalosporins,2024-02-01,E-coli,15.73
East of England,Third Generation Cephalosporins,2024-03-01,E-coli,16.39
East of England,Third Generation Cephalosporins,2024-04-01,E-coli,17.92
East of England,Third Generation Cephalosporins,2024-05-01,E-coli,17.83
East of England,Third Generation Cephalosporins,2024-06-01,E-coli,17.16
East of England,Third Generation Cephalosporins,2024-07-01,E-coli,17.62
East of England,Third Generation Cephalosporins,2024-08-01,E-coli,17.77
East of England,Third Generation Cephalosporins,2024-09-01,E-coli,17.95
East of England,Third Generation Cephalosporins,2024-10-01,E-coli,17.21
East of England,Third Generation Cephalosporins,2024-11-01,E-coli,16.65
East of England,Third Generation Cephalosporins,2024-12-01,E-coli,16.31
East of England,Third Generation Cephalosporins,2025-01-01,E-coli,15.84
East of England,Third Generation Cephalosporins,2025-02-01,E-coli,15.99
East of England,Third Generation Cephalosporins,2025-03-01,E-coli,16.37
East of England,Third Generation Cephalosporins,2025-04-01,E-coli,17.2
East of England,Third Generation Cephalosporins,2025-05-01,E-coli,16.3
East of England,Third Generation Cephalosporins,2025-06-01,E-coli,16.07
London,Amikacin,2020-10-01,E-coli,2.47
London,Amikacin,2020-11-01,E-coli,2.77
London,Amikacin,2020-12-01,E-coli,4.17
London,Amikacin,2021-01-01,E-coli,3.41
London,Amikacin,2021-02-01,E-coli,2.52
London,Amikacin,2021-03-01,E-coli,1.29
London,Amikacin,2021-04-01,E-coli,1.49
London,Amikacin,2021-05-01,E-coli,1.88
London,Amikacin,2021-06-01,E-coli,1.79
London,Amikacin,2021-07-01,E-coli,1.97
London,Amikacin,2021-08-01,E-coli,1.82
London,Amikacin,2021-09-01,E-coli,1.42
London,Amikacin,2021-10-01,E-coli,1.44
London,Amikacin,2021-11-01,E-coli,2.05
London,Amikacin,2021-12-01,E-coli,2.52
